# Real gene-to-phenotype (HPO term) annotations, restricted to genes curated in
# knowledge/real/gene_disease.tsv.
#
# Source: HPO gene-to-phenotype annotations (genes_to_phenotype.txt), downloaded
#   from https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/genes_to_phenotype.txt
# Version: 2026-06-23 (HPO's own release date, read from phenotype.hpoa's '#version:' line)
# Licence: CC BY 4.0 (Human Phenotype Ontology Consortium). The HPO content and its logical relationships may not be altered; cite the HPO project.
# Retrieved: 2026-08-28
# Generator: tools/build_knowledge/build.py (uv run python -m tools.build_knowledge.build)
#
# Restriction and size: the full source file has 332599 rows across many more genes than are curated anywhere in this pipeline. Restricted here to the 3994 gene symbols in knowledge/real/gene_disease.tsv: 3634 of them have HPO annotations (275046 matching source rows, collapsed to 221789 unique (gene, HPO term) pairs below). 360 genes from gene_disease.tsv have ZERO rows here -- this may be a real absence of curated phenotype annotation, or gene-symbol drift between sources; this generator does not attempt to tell the two apart. Unmatched sample: ABCC4, ACADL, ACOX2, ACTL6A, ADAMTS9, AGPAT3, AGTR2, ALG10, ANKZF1, AQP1, ARF3, ARHGAP35, ARHGEF28, ARHGEF6, ARL14EP, ARPP21, ATE1, ATG12, ATP13A3, AVPR1A, ... (340 more).
#
# One row per (gene_symbol, hpo_id): the source has one row per (gene, HPO term, DISEASE), since the same phenotype can be annotated via several diseases with different evidence. Collapsed here by preferring a row that carries real frequency data over one recorded as '-', tie-broken deterministically on disease_id -- never averaged or otherwise invented.
#
# TWO QUALIFIERS, TWO COLUMNS (ADR 0021). This table previously wrote HPO's frequency vocabulary into a column named association_strength, which src/mva/phenotype/hpo.py validates as curated clinical validity; the file was unloadable as a result. Frequency and validity are different scientific claims and now have separate columns:
#
# hpo_frequency is HPO's OWN phenotype-FREQUENCY vocabulary (how often the phenotype occurs among cases of the linked disease), carried through VERBATIM. Real HPO frequency terms (quoted from hp.obo):
#   HP:0040280 Obligate       "Always present, i.e. in 100% of the cases."
#   HP:0040281 Very frequent  "Present in 80% to 99% of the cases."
#   HP:0040282 Frequent       "Present in 30% to 79% of the cases."
#   HP:0040283 Occasional     "Present in 5% to 29% of the cases."
#   HP:0040284 Very rare      "Present in 1% to 4% of the cases."
# A row may instead carry a raw fraction ('n/m' cases) or a percentage recorded directly in the source. An EMPTY cell means the source recorded '-' (frequency not stated) -- unmeasured, not "never occurs" (GP-14). HP:0040285 (Excluded, 0% -- i.e. NOT part of the disease) is a NEGATED annotation, not an association: such rows are dropped here rather than rendered with an empty frequency, which would be indistinguishable from 'not stated'. 0 source rows were dropped for this reason (HPO's own genes_to_phenotype.txt build already excludes negated annotations, so this count is expected to be 0 -- it is measured, not assumed).
#
# association_strength is curated gene-disease CLINICAL VALIDITY -- how confident an expert panel is that variation in this gene causes disease at all -- and does NOT come from HPO, which records no such judgement. It is the STRONGEST classification found for the gene across knowledge/real/gene_disease.tsv's two sources (ClinGen Gene-Disease Validity and EBI Gene2Phenotype/DDG2P), carried in those sources' own vocabulary, case-folded so ClinGen's 'Definitive' and DDG2P's 'definitive' are one token: definitive, strong, moderate, limited, disputed, refuted, no known disease relationship (strongest first). This mirrors how knowledge/disease/mva_panel.tsv sources its evidence_tier column.
# association_strength_source names WHICH panel supplied that classification. It is a separate column from `source` (always HPO) on purpose: the gene->term annotation and the validity call come from different bodies, and one provenance field covering both would attribute an expert-panel judgement to HPO (GP-31).
# GRANULARITY, STATED: ClinGen and DDG2P curate the (gene, DISEASE) pair; this column reduces to the GENE. A gene curated definitive for one disease and limited for another reads 'definitive' on every row, including the phenotypes annotated via the weaker disease. Joining each HPO annotation to the curation for its own disease was measured and reaches only 75379 of 275046 candidate source rows (27%): HPO annotates against OMIM and ORPHA, ClinGen against MONDO, and no crosswalk between them exists in the downloaded resources. See ADR 0021.
# An EMPTY association_strength means NO curation source classifies the gene -- absent, never a default (GP-14). 0 of 221789 rows (0 genes) are in that state in this build: (none).
#
# src/mva/phenotype/hpo.py reads this file directly: STRENGTH_WEIGHTS carries the vocabulary above, parse_hpo_frequency carries hpo_frequency, and an absent strength is weighted at the explicitly named UNCURATED_ASSOCIATION_WEIGHT rather than at 0.0 (which erases a real annotation) or 1.0 (which invents curation).
gene_symbol	hpo_id	label	association_strength	association_strength_source	hpo_frequency	source	version
AARS1	HP:0002066	Gait ataxia	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0002072	Chorea	definitive	ClinGen	3/3	HPO	2026-06-23
AARS1	HP:0002080	Intention tremor	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0002119	Ventriculomegaly	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0002120	Cerebral cortical atrophy	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0002133	Status epilepticus	definitive	ClinGen	HP:0040284	HPO	2026-06-23
AARS1	HP:0002188	Delayed CNS myelination	definitive	ClinGen	1/2	HPO	2026-06-23
AARS1	HP:0002197	Generalized-onset seizure	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0002209	Sparse scalp hair	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0002224	Woolly hair	definitive	ClinGen	2/2	HPO	2026-06-23
AARS1	HP:0002293	Alopecia of scalp	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0002299	Brittle hair	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0002310	Orofacial dyskinesia	definitive	ClinGen	3/3	HPO	2026-06-23
AARS1	HP:0002317	Unsteady gait	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0002352	Leukoencephalopathy	definitive	ClinGen	1/2	HPO	2026-06-23
AARS1	HP:0002376	Developmental regression	definitive	ClinGen	HP:0040282	HPO	2026-06-23
AARS1	HP:0002421	Poor head control	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0002451	Limb dystonia	definitive	ClinGen	3/3	HPO	2026-06-23
AARS1	HP:0002460	Distal muscle weakness	definitive	ClinGen	15/15	HPO	2026-06-23
AARS1	HP:0002509	Limb hypertonia	definitive	ClinGen	HP:0040284	HPO	2026-06-23
AARS1	HP:0002521	Hypsarrhythmia	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0002562	Low-set nipples	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0002599	Head titubation	definitive	ClinGen	1/2	HPO	2026-06-23
AARS1	HP:0002705	High, narrow palate	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0002719	Recurrent infections	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0002750	Delayed skeletal maturation	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0002827	Hip dislocation	definitive	ClinGen	2/3	HPO	2026-06-23
AARS1	HP:0002828	Multiple joint contractures	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0002860	Squamous cell carcinoma	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0002936	Distal sensory impairment	definitive	ClinGen	17/22	HPO	2026-06-23
AARS1	HP:0002942	Thoracic kyphosis	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0003079	Defective DNA repair after ultraviolet radiation damage	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0003139	Panhypogammaglobulinemia	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0003202	Skeletal muscle atrophy	definitive	ClinGen		HPO	2026-06-23
AARS1	HP:0003429	CNS hypomyelination	definitive	ClinGen	2/3	HPO	2026-06-23
AARS1	HP:0003431	Decreased motor nerve conduction velocity	definitive	ClinGen		HPO	2026-06-23
AARS1	HP:0003438	Absent Achilles reflex	definitive	ClinGen	4/7	HPO	2026-06-23
AARS1	HP:0003477	Peripheral axonal neuropathy	definitive	ClinGen		HPO	2026-06-23
AARS1	HP:0003487	Babinski sign	definitive	ClinGen	1/2	HPO	2026-06-23
AARS1	HP:0003577	Congenital onset	definitive	ClinGen	11/13	HPO	2026-06-23
AARS1	HP:0003581	Adult onset	definitive	ClinGen	2/2	HPO	2026-06-23
AARS1	HP:0003593	Infantile onset	definitive	ClinGen	2/3	HPO	2026-06-23
AARS1	HP:0003596	Middle age onset	definitive	ClinGen	2/17	HPO	2026-06-23
AARS1	HP:0003621	Juvenile onset	definitive	ClinGen	3/17	HPO	2026-06-23
AARS1	HP:0004305	Involuntary movements	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0004322	Short stature	definitive	ClinGen	2/3	HPO	2026-06-23
AARS1	HP:0006297	Enamel hypoplasia	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0006538	Recurrent bronchopulmonary infections	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0006970	Periventricular leukomalacia	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0007018	Attention deficit hyperactivity disorder	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0007034	Generalized hyperreflexia	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0007256	Abnormal pyramidal sign	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0007266	Cerebral dysmyelination	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0007340	Lower limb muscle weakness	definitive	ClinGen	4/7	HPO	2026-06-23
AARS1	HP:0007381	Congenital exfoliative erythroderma	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0007485	Absence of subcutaneous fat	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0007495	Prematurely aged appearance	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0007587	Numerous pigmented freckles	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0007633	Bilateral microphthalmos	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0008003	Jerky ocular pursuit movements	definitive	ClinGen	1/2	HPO	2026-06-23
AARS1	HP:0008064	Ichthyosis	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0008070	Sparse hair	definitive	ClinGen	1/2	HPO	2026-06-23
AARS1	HP:0008386	Aplasia/Hypoplasia of the nails	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0008391	Dystrophic fingernails	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0008619	Bilateral sensorineural hearing impairment	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0008936	Axial hypotonia	definitive	ClinGen	2/3	HPO	2026-06-23
AARS1	HP:0008944	Distal lower limb amyotrophy	definitive	ClinGen	4/7	HPO	2026-06-23
AARS1	HP:0009027	Foot dorsiflexor weakness	definitive	ClinGen		HPO	2026-06-23
AARS1	HP:0009830	Peripheral neuropathy	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0009886	Trichorrhexis nodosa	definitive	ClinGen	1/2	HPO	2026-06-23
AARS1	HP:0010551	Paraplegia/paraparesis	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0010844	EEG with multifocal slow activity	definitive	ClinGen	HP:0040282	HPO	2026-06-23
AARS1	HP:0010871	Sensory ataxia	definitive	ClinGen	1/2	HPO	2026-06-23
AARS1	HP:0011001	Increased bone mineral density	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0011443	Abnormality of coordination	definitive	ClinGen	HP:0040282	HPO	2026-06-23
AARS1	HP:0011448	Ankle clonus	definitive	ClinGen	1/2	HPO	2026-06-23
AARS1	HP:0011462	Young adult onset	definitive	ClinGen	12/17	HPO	2026-06-23
AARS1	HP:0011968	Feeding difficulties	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0012179	Craniofacial dystonia	definitive	ClinGen	1/2	HPO	2026-06-23
AARS1	HP:0012196	Cheyne-Stokes respiration	definitive	ClinGen	1/2	HPO	2026-06-23
AARS1	HP:0012377	Hemianopia	definitive	ClinGen	1/2	HPO	2026-06-23
AARS1	HP:0012444	Brain atrophy	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0012447	Abnormal myelination	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0012547	Abnormal involuntary eye movements	definitive	ClinGen	HP:0040284	HPO	2026-06-23
AARS1	HP:0012760	Reduced social responsiveness	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0020045	Esodeviation	definitive	ClinGen	1/2	HPO	2026-06-23
AARS1	HP:0025548	Increased mean corpuscular hemoglobin concentration	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0030903	Grasp reflex	definitive	ClinGen	1/2	HPO	2026-06-23
AARS1	HP:0031358	Vegetative state	definitive	ClinGen	2/2	HPO	2026-06-23
AARS1	HP:0032794	Myoclonic seizure	definitive	ClinGen	3/3	HPO	2026-06-23
AARS1	HP:0045055	Tiger tail banding	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0045075	Sparse eyebrow	definitive	ClinGen	1/2	HPO	2026-06-23
AARS1	HP:0100275	Diffuse cerebellar atrophy	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0100660	Dyskinesia	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0100710	Impulsivity	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:0100876	Infra-orbital crease	definitive	ClinGen	1/2	HPO	2026-06-23
AARS1	HP:0200134	Epileptic encephalopathy	definitive	ClinGen		HPO	2026-06-23
AARS1	HP:0410219	Hypoplasia of mandible relative to maxilla	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS1	HP:4000007	Bronchoconstriction	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AARS2	HP:0000007	Autosomal recessive inheritance	definitive	ClinGen		HPO	2026-06-23
AARS2	HP:0000639	Nystagmus	definitive	ClinGen	3/6	HPO	2026-06-23
AARS2	HP:0000709	Psychosis	definitive	ClinGen	1/6	HPO	2026-06-23
AARS2	HP:0000716	Depression	definitive	ClinGen	3/6	HPO	2026-06-23
AARS2	HP:0000726	Dementia	definitive	ClinGen	1/6	HPO	2026-06-23
AARS2	HP:0001251	Ataxia	definitive	ClinGen	4/6	HPO	2026-06-23
AARS2	HP:0001257	Spasticity	definitive	ClinGen	2/6	HPO	2026-06-23
AARS2	HP:0001260	Dysarthria	definitive	ClinGen	2/4	HPO	2026-06-23
AARS2	HP:0001265	Hyporeflexia	definitive	ClinGen	1/2	HPO	2026-06-23
AARS2	HP:0001270	Motor delay	definitive	ClinGen	1/2	HPO	2026-06-23
AARS2	HP:0001272	Cerebellar atrophy	definitive	ClinGen	5/6	HPO	2026-06-23
AARS2	HP:0001324	Muscle weakness	definitive	ClinGen	2/6	HPO	2026-06-23
AARS2	HP:0001332	Dystonia	definitive	ClinGen	2/6	HPO	2026-06-23
AARS2	HP:0001347	Hyperreflexia	definitive	ClinGen	5/6	HPO	2026-06-23
AARS2	HP:0001508	Failure to thrive	definitive	ClinGen	2/2	HPO	2026-06-23
AARS2	HP:0001522	Death in infancy	definitive	ClinGen	1/2	HPO	2026-06-23
AARS2	HP:0001635	Congestive heart failure	definitive	ClinGen	1/2	HPO	2026-06-23
AARS2	HP:0001639	Hypertrophic cardiomyopathy	definitive	ClinGen	2/2	HPO	2026-06-23
AARS2	HP:0001640	Cardiomegaly	definitive	ClinGen	1/2	HPO	2026-06-23
AARS2	HP:0001942	Metabolic acidosis	definitive	ClinGen	1/2	HPO	2026-06-23
AARS2	HP:0002089	Pulmonary hypoplasia	definitive	ClinGen	2/2	HPO	2026-06-23
AARS2	HP:0002151	Increased circulating lactate concentration	definitive	ClinGen	1/2	HPO	2026-06-23
AARS2	HP:0002180	Neurodegeneration	definitive	ClinGen		HPO	2026-06-23
AARS2	HP:0002186	Apraxia	definitive	ClinGen	1/6	HPO	2026-06-23
AARS2	HP:0002352	Leukoencephalopathy	definitive	ClinGen	6/6	HPO	2026-06-23
AARS2	HP:0002353	EEG abnormality	definitive	ClinGen	2/2	HPO	2026-06-23
AARS2	HP:0002371	Loss of speech	definitive	ClinGen	2/6	HPO	2026-06-23
AARS2	HP:0002376	Developmental regression	definitive	ClinGen	6/6	HPO	2026-06-23
AARS2	HP:0002378	Hand tremor	definitive	ClinGen	1/6	HPO	2026-06-23
AARS2	HP:0003128	Lactic acidosis	definitive	ClinGen	1/2	HPO	2026-06-23
AARS2	HP:0003324	Generalized muscle weakness	definitive	ClinGen	1/2	HPO	2026-06-23
AARS2	HP:0003487	Babinski sign	definitive	ClinGen	4/6	HPO	2026-06-23
AARS2	HP:0003557	Increased variability in muscle fiber diameter	definitive	ClinGen	1/2	HPO	2026-06-23
AARS2	HP:0003577	Congenital onset	definitive	ClinGen	1/2	HPO	2026-06-23
AARS2	HP:0003593	Infantile onset	definitive	ClinGen	1/2	HPO	2026-06-23
AARS2	HP:0003596	Middle age onset	definitive	ClinGen	1/6	HPO	2026-06-23
AARS2	HP:0003621	Juvenile onset	definitive	ClinGen	1/6	HPO	2026-06-23
AARS2	HP:0003676	Progressive	definitive	ClinGen		HPO	2026-06-23
AARS2	HP:0003688	Cytochrome C oxidase-negative muscle fibers	definitive	ClinGen	1/2	HPO	2026-06-23
AARS2	HP:0003811	Neonatal death	definitive	ClinGen	1/2	HPO	2026-06-23
AARS2	HP:0003819	Death in childhood	definitive	ClinGen	1/2	HPO	2026-06-23
AARS2	HP:0006956	Lateral ventricle dilatation	definitive	ClinGen	2/6	HPO	2026-06-23
AARS2	HP:0006970	Periventricular leukomalacia	definitive	ClinGen	6/6	HPO	2026-06-23
AARS2	HP:0006980	Progressive leukoencephalopathy	definitive	ClinGen		HPO	2026-06-23
AARS2	HP:0008209	Premature ovarian insufficiency	definitive	ClinGen	5/6	HPO	2026-06-23
AARS2	HP:0008347	Decreased activity of mitochondrial complex IV	definitive	ClinGen	2/2	HPO	2026-06-23
AARS2	HP:0011462	Young adult onset	definitive	ClinGen	3/6	HPO	2026-06-23
AARS2	HP:0011463	Childhood onset	definitive	ClinGen	1/6	HPO	2026-06-23
AARS2	HP:0011923	Decreased activity of mitochondrial complex I	definitive	ClinGen	2/2	HPO	2026-06-23
AARS2	HP:0011968	Feeding difficulties	definitive	ClinGen	1/2	HPO	2026-06-23
AARS2	HP:0012664	Reduced left ventricular ejection fraction	definitive	ClinGen	2/2	HPO	2026-06-23
AARS2	HP:0025401	Staring gaze	definitive	ClinGen	1/2	HPO	2026-06-23
AASS	HP:0000007	Autosomal recessive inheritance	definitive	ClinGen		HPO	2026-06-23
AASS	HP:0000218	High palate	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0000252	Microcephaly	definitive	ClinGen	HP:0040282	HPO	2026-06-23
AASS	HP:0000319	Smooth philtrum	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0000457	Depressed nasal ridge	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0000486	Strabismus	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0000601	Hypotelorism	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0000609	Optic nerve hypoplasia	definitive	ClinGen	1/2	HPO	2026-06-23
AASS	HP:0000708	Atypical behavior	definitive	ClinGen	HP:0040282	HPO	2026-06-23
AASS	HP:0000736	Short attention span	definitive	ClinGen	1/2	HPO	2026-06-23
AASS	HP:0000750	Delayed speech and language development	definitive	ClinGen	1/2	HPO	2026-06-23
AASS	HP:0000752	Hyperactivity	definitive	ClinGen	2/2	HPO	2026-06-23
AASS	HP:0001083	Ectopia lentis	definitive	ClinGen		HPO	2026-06-23
AASS	HP:0001249	Intellectual disability	definitive	ClinGen	HP:0040282	HPO	2026-06-23
AASS	HP:0001250	Seizure	definitive	ClinGen	1/2	HPO	2026-06-23
AASS	HP:0001252	Hypotonia	definitive	ClinGen		HPO	2026-06-23
AASS	HP:0001256	Mild intellectual disability	definitive	ClinGen	1/2	HPO	2026-06-23
AASS	HP:0001263	Global developmental delay	definitive	ClinGen	HP:0040282	HPO	2026-06-23
AASS	HP:0001264	Spastic diplegia	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0001268	Mental deterioration	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0001285	Spastic tetraparesis	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0001310	Dysmetria	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0001337	Tremor	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0001348	Brisk reflexes	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0001363	Craniosynostosis	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0001507	Growth abnormality	definitive	ClinGen	HP:0040282	HPO	2026-06-23
AASS	HP:0001508	Failure to thrive	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0001903	Anemia	definitive	ClinGen		HPO	2026-06-23
AASS	HP:0001987	Hyperammonemia	definitive	ClinGen	HP:0040282	HPO	2026-06-23
AASS	HP:0001999	Abnormal facial shape	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0002013	Vomiting	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0002015	Dysphagia	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0002020	Gastroesophageal reflux	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0002033	Poor suck	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0002066	Gait ataxia	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0002075	Dysdiadochokinesis	definitive	ClinGen	1/2	HPO	2026-06-23
AASS	HP:0002161	Hyperlysinemia	definitive	ClinGen	3/3	HPO	2026-06-23
AASS	HP:0002179	Opisthotonus	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0002311	Incoordination	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0002312	Clumsiness	definitive	ClinGen	1/2	HPO	2026-06-23
AASS	HP:0002373	Febrile seizure (within the age range of 3 months to 6 years)	definitive	ClinGen	1/2	HPO	2026-06-23
AASS	HP:0002936	Distal sensory impairment	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0003131	Cystinuria	definitive	ClinGen	1/2	HPO	2026-06-23
AASS	HP:0003268	Argininuria	definitive	ClinGen	2/2	HPO	2026-06-23
AASS	HP:0003297	Hyperlysinuria	definitive	ClinGen	3/3	HPO	2026-06-23
AASS	HP:0003532	Ornithinuria	definitive	ClinGen	2/2	HPO	2026-06-23
AASS	HP:0003593	Infantile onset	definitive	ClinGen	2/2	HPO	2026-06-23
AASS	HP:0004322	Short stature	definitive	ClinGen	HP:0040282	HPO	2026-06-23
AASS	HP:0004971	Pulmonary artery hypoplasia	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0006532	Recurrent pneumonia	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0006889	Borderline intellectual disability	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0008589	Hypoplastic helices	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0008947	Floppy infant	definitive	ClinGen	HP:0040282	HPO	2026-06-23
AASS	HP:0009739	Hypoplasia of the antihelix	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0010850	EEG with spike-wave complexes	definitive	ClinGen	HP:0040282	HPO	2026-06-23
AASS	HP:0011021	Abnormal circulating enzyme concentration	definitive	ClinGen	HP:0040281	HPO	2026-06-23
AASS	HP:0011171	Simple febrile seizure	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0011342	Mild global developmental delay	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0011966	Elevated plasma citrulline	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0011968	Feeding difficulties	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0012379	Abnormal circulating enzyme concentration or activity	definitive	ClinGen	HP:0040282	HPO	2026-06-23
AASS	HP:0012403	Decreased urine alpha-ketoglutarate concentration	definitive	ClinGen	HP:0040282	HPO	2026-06-23
AASS	HP:0012758	Neurodevelopmental delay	definitive	ClinGen	HP:0040282	HPO	2026-06-23
AASS	HP:0025331	Upgaze palsy	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0030051	Tip-toe gait	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0031867	Neck hypertonia	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0032397	Citrullinuria	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0034464	Homocitrullinuria	definitive	ClinGen	2/2	HPO	2026-06-23
AASS	HP:0040288	Nasogastric tube feeding	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0045074	Thin eyebrow	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0100022	Abnormality of movement	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0100543	Cognitive impairment	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0500151	Hypercystinemia	definitive	ClinGen	HP:0040283	HPO	2026-06-23
AASS	HP:0500163	Hypoornithinemia	definitive	ClinGen	2/2	HPO	2026-06-23
AASS	HP:0500204	Decreased CSF arginine concentration	definitive	ClinGen	1/1	HPO	2026-06-23
AASS	HP:0500208	Increased CSF lysine concentration	definitive	ClinGen	1/1	HPO	2026-06-23
AASS	HP:0500243	Abnormal CSF ornithine concentration	definitive	ClinGen	HP:0040282	HPO	2026-06-23
AASS	HP:6000270	Elevated CSF saccharopine concentration	definitive	ClinGen		HPO	2026-06-23
ABAT	HP:0000007	Autosomal recessive inheritance	definitive	DDG2P		HPO	2026-06-23
ABAT	HP:0000098	Tall stature	definitive	DDG2P	1/2	HPO	2026-06-23
ABAT	HP:0000278	Retrognathia	definitive	DDG2P	1/2	HPO	2026-06-23
ABAT	HP:0000494	Downslanted palpebral fissures	definitive	DDG2P	1/2	HPO	2026-06-23
ABAT	HP:0000845	Elevated circulating growth hormone concentration	definitive	DDG2P	HP:0040282	HPO	2026-06-23
ABAT	HP:0001250	Seizure	definitive	DDG2P	2/2	HPO	2026-06-23
ABAT	HP:0001252	Hypotonia	definitive	DDG2P	2/2	HPO	2026-06-23
ABAT	HP:0001254	Lethargy	definitive	DDG2P	2/2	HPO	2026-06-23
ABAT	HP:0001262	Excessive daytime somnolence	definitive	DDG2P	HP:0040282	HPO	2026-06-23
ABAT	HP:0001263	Global developmental delay	definitive	DDG2P	2/2	HPO	2026-06-23
ABAT	HP:0001266	Choreoathetosis	definitive	DDG2P	HP:0040282	HPO	2026-06-23
ABAT	HP:0001272	Cerebellar atrophy	definitive	DDG2P	HP:0040283	HPO	2026-06-23
ABAT	HP:0001273	Abnormal corpus callosum morphology	definitive	DDG2P	HP:0040283	HPO	2026-06-23
ABAT	HP:0001274	Agenesis of corpus callosum	definitive	DDG2P	1/2	HPO	2026-06-23
ABAT	HP:0001321	Cerebellar hypoplasia	definitive	DDG2P	1/2	HPO	2026-06-23
ABAT	HP:0001347	Hyperreflexia	definitive	DDG2P	2/2	HPO	2026-06-23
ABAT	HP:0001508	Failure to thrive	definitive	DDG2P	HP:0040282	HPO	2026-06-23
ABAT	HP:0002059	Cerebral atrophy	definitive	DDG2P	HP:0040282	HPO	2026-06-23
